time,airGap.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.02414829659,6.76965633e-05,0.004784785423,-0.004784785423,6.76965633e-05
0.02424849699,6.817600071e-05,0.004784785423,-0.004784785423,6.817600071e-05
0.02434869739,6.865543813e-05,0.004784785423,-0.004784785423,6.865543813e-05
0.0244488978,6.913487555e-05,0.004784785423,-0.004784785423,6.913487555e-05
0.0245490982,6.961431296e-05,0.004784785423,-0.004784785423,6.961431296e-05
0.0246492986,7.009375038e-05,0.004784785423,-0.004784785423,7.009375038e-05
0.024749499,7.05731878e-05,0.004784785423,-0.004784785423,7.05731878e-05
0.0248496994,7.105262522e-05,0.004784785423,-0.004784785423,7.105262522e-05
0.0249498998,7.153206263e-05,0.004784785423,-0.004784785423,7.153206263e-05
0.0250501002,7.177178134e-05,0,-0,7.177178134e-05
0.0251503006,7.177178134e-05,0,-0,7.177178134e-05
0.025250501,7.177178134e-05,0,-0,7.177178134e-05
0.0253507014,7.177178134e-05,0,-0,7.177178134e-05
0.0254509018,7.177178134e-05,0,-0,7.177178134e-05
0.0255511022,7.177178134e-05,0,-0,7.177178134e-05
0.02565130261,7.177178134e-05,0,-0,7.177178134e-05
0.02575150301,7.177178134e-05,0,-0,7.177178134e-05
0.02585170341,7.177178134e-05,0,-0,7.177178134e-05
0.02595190381,7.177178134e-05,0,-0,7.177178134e-05
0.02605210421,7.177178134e-05,0,-0,7.177178134e-05
0.02615230461,7.177178134e-05,0,-0,7.177178134e-05
0.02625250501,7.177178134e-05,0,-0,7.177178134e-05
0.02635270541,7.177178134e-05,0,-0,7.177178134e-05
0.02645290581,7.177178134e-05,0,-0,7.177178134e-05
0.02655310621,7.177178134e-05,0,-0,7.177178134e-05
0.02665330661,7.177178134e-05,0,-0,7.177178134e-05
0.02675350701,7.177178134e-05,0,-0,7.177178134e-05
0.02685370741,7.177178134e-05,0,-0,7.177178134e-05
0.02695390782,7.177178134e-05,0,-0,7.177178134e-05
0.02705410822,7.177178134e-05,0,-0,7.177178134e-05
0.02715430862,7.177178134e-05,0,-0,7.177178134e-05
0.02725450902,7.177178134e-05,0,-0,7.177178134e-05
0.02735470942,7.177178134e-05,0,-0,7.177178134e-05
0.02745490982,7.177178134e-05,0,-0,7.177178134e-05
0.02755511022,7.177178134e-05,0,-0,7.177178134e-05
0.02765531062,7.177178134e-05,0,-0,7.177178134e-05
0.02775551102,7.177178134e-05,0,-0,7.177178134e-05
0.02785571142,7.177178134e-05,0,-0,7.177178134e-05
0.02795591182,7.177178134e-05,0,-0,7.177178134e-05
0.02805611222,7.177178134e-05,0,-0,7.177178134e-05
0.02815631263,7.177178134e-05,0,-0,7.177178134e-05
0.02825651303,7.177178134e-05,0,-0,7.177178134e-05
0.02835671343,7.177178134e-05,0,-0,7.177178134e-05
0.02845691383,7.177178134e-05,0,-0,7.177178134e-05
0.02855711423,7.177178134e-05,0,-0,7.177178134e-05
0.02865731463,7.177178134e-05,0,-0,7.177178134e-05
0.02875751503,7.177178134e-05,0,-0,7.177178134e-05
0.02885771543,7.177178134e-05,0,-0,7.177178134e-05
0.02895791583,7.177178134e-05,0,-0,7.177178134e-05
0.02905811623,7.177178134e-05,0,-0,7.177178134e-05
0.02915831663,7.177178134e-05,0,-0,7.177178134e-05
0.02925851703,7.177178134e-05,0,-0,7.177178134e-05
0.02935871743,7.177178134e-05,0,-0,7.177178134e-05
0.02945891784,7.177178134e-05,0,-0,7.177178134e-05
0.02955911824,7.177178134e-05,0,-0,7.177178134e-05
0.02965931864,7.177178134e-05,0,-0,7.177178134e-05
0.02975951904,7.177178134e-05,0,-0,7.177178134e-05
0.02985971944,7.177178134e-05,0,-0,7.177178134e-05
0.02995991984,7.177178134e-05,0,-0,7.177178134e-05
0.03006012024,7.177178134e-05,0,-0,7.177178134e-05
0.03016032064,7.177178134e-05,0,-0,7.177178134e-05
0.03026052104,7.177178134e-05,0,-0,7.177178134e-05
0.03036072144,7.177178134e-05,0,-0,7.177178134e-05
0.03046092184,7.177178134e-05,0,-0,7.177178134e-05
0.03056112224,7.177178134e-05,0,-0,7.177178134e-05
0.03066132265,7.177178134e-05,0,-0,7.177178134e-05
0.03076152305,7.177178134e-05,0,-0,7.177178134e-05
0.03086172345,7.177178134e-05,0,-0,7.177178134e-05
0.03096192385,7.177178134e-05,0,-0,7.177178134e-05
0.03106212425,7.177178134e-05,0,-0,7.177178134e-05
0.03116232465,7.177178134e-05,0,-0,7.177178134e-05
0.03126252505,7.177178134e-05,0,-0,7.177178134e-05
0.03136272545,7.177178134e-05,0,-0,7.177178134e-05
0.03146292585,7.177178134e-05,0,-0,7.177178134e-05
0.03156312625,7.177178134e-05,0,-0,7.177178134e-05
0.03166332665,7.177178134e-05,0,-0,7.177178134e-05
0.03176352705,7.177178134e-05,0,-0,7.177178134e-05
0.03186372745,7.177178134e-05,0,-0,7.177178134e-05
0.03196392786,7.177178134e-05,0,-0,7.177178134e-05
0.03206412826,7.177178134e-05,0,-0,7.177178134e-05
0.03216432866,7.177178134e-05,0,-0,7.177178134e-05
0.03226452906,7.177178134e-05,0,-0,7.177178134e-05
0.03236472946,7.177178134e-05,0,-0,7.177178134e-05
0.03246492986,7.177178134e-05,0,-0,7.177178134e-05
0.03256513026,7.177178134e-05,0,-0,7.177178134e-05
0.03266533066,7.177178134e-05,0,-0,7.177178134e-05
0.03276553106,7.177178134e-05,0,-0,7.177178134e-05
0.03286573146,7.177178134e-05,0,-0,7.177178134e-05
0.03296593186,7.177178134e-05,0,-0,7.177178134e-05
0.03306613226,7.177178134e-05,0,-0,7.177178134e-05
0.03316633267,7.177178134e-05,0,-0,7.177178134e-05
0.03326653307,7.177178134e-05,0,-0,7.177178134e-05
0.03336673347,7.177178134e-05,0,-0,7.177178134e-05
0.03346693387,7.177178134e-05,0,-0,7.177178134e-05
0.03356713427,7.177178134e-05,0,-0,7.177178134e-05
0.03366733467,7.177178134e-05,0,-0,7.177178134e-05
0.03376753507,7.177178134e-05,0,-0,7.177178134e-05
0.03386773547,7.177178134e-05,0,-0,7.177178134e-05
0.03396793587,7.177178134e-05,0,-0,7.177178134e-05
0.03406813627,7.177178134e-05,0,-0,7.177178134e-05
0.03416833667,7.177178134e-05,0,-0,7.177178134e-05
0.03426853707,7.177178134e-05,0,-0,7.177178134e-05
0.03436873747,7.177178134e-05,0,-0,7.177178134e-05
0.03446893788,7.177178134e-05,0,-0,7.177178134e-05
0.03456913828,7.177178134e-05,0,-0,7.177178134e-05
0.03466933868,7.177178134e-05,0,-0,7.177178134e-05
0.03476953908,7.177178134e-05,0,-0,7.177178134e-05
0.03486973948,7.177178134e-05,0,-0,7.177178134e-05
0.03496993988,7.177178134e-05,0,-0,7.177178134e-05
0.03507014028,7.177178134e-05,0,-0,7.177178134e-05
0.03517034068,7.177178134e-05,0,-0,7.177178134e-05
0.03527054108,7.177178134e-05,0,-0,7.177178134e-05
0.03537074148,7.177178134e-05,0,-0,7.177178134e-05
0.03547094188,7.177178134e-05,0,-0,7.177178134e-05
0.03557114228,7.177178134e-05,0,-0,7.177178134e-05
0.03567134269,7.177178134e-05,0,-0,7.177178134e-05
0.03577154309,7.177178134e-05,0,-0,7.177178134e-05
0.03587174349,7.177178134e-05,0,-0,7.177178134e-05
0.03597194389,7.177178134e-05,0,-0,7.177178134e-05
0.03607214429,7.177178134e-05,0,-0,7.177178134e-05
0.03617234469,7.177178134e-05,0,-0,7.177178134e-05
0.03627254509,7.177178134e-05,0,-0,7.177178134e-05
0.03637274549,7.177178134e-05,0,-0,7.177178134e-05
0.03647294589,7.177178134e-05,0,-0,7.177178134e-05
0.03657314629,7.177178134e-05,0,-0,7.177178134e-05
0.03667334669,7.177178134e-05,0,-0,7.177178134e-05
0.03677354709,7.177178134e-05,0,-0,7.177178134e-05
0.03687374749,7.177178134e-05,0,-0,7.177178134e-05
0.0369739479,7.177178134e-05,0,-0,7.177178134e-05
0.0370741483,7.177178134e-05,0,-0,7.177178134e-05
0.0371743487,7.177178134e-05,0,-0,7.177178134e-05
0.0372745491,7.177178134e-05,0,-0,7.177178134e-05
0.0373747495,7.177178134e-05,0,-0,7.177178134e-05
0.0374749499,7.177178134e-05,0,-0,7.177178134e-05
0.0375751503,7.177178134e-05,0,-0,7.177178134e-05
0.0376753507,7.177178134e-05,0,-0,7.177178134e-05
0.0377755511,7.177178134e-05,0,-0,7.177178134e-05
0.0378757515,7.177178134e-05,0,-0,7.177178134e-05
0.0379759519,7.177178134e-05,0,-0,7.177178134e-05
0.0380761523,7.177178134e-05,0,-0,7.177178134e-05
0.03817635271,7.177178134e-05,0,-0,7.177178134e-05
0.03827655311,7.177178134e-05,0,-0,7.177178134e-05
0.03837675351,7.177178134e-05,0,-0,7.177178134e-05
0.03847695391,7.177178134e-05,0,-0,7.177178134e-05
0.03857715431,7.177178134e-05,0,-0,7.177178134e-05
0.03867735471,7.177178134e-05,0,-0,7.177178134e-05
0.03877755511,7.177178134e-05,0,-0,7.177178134e-05
0.03887775551,7.177178134e-05,0,-0,7.177178134e-05
0.03897795591,7.177178134e-05,0,-0,7.177178134e-05
0.03907815631,7.177178134e-05,0,-0,7.177178134e-05
0.03917835671,7.177178134e-05,0,-0,7.177178134e-05
0.03927855711,7.177178134e-05,0,-0,7.177178134e-05
0.03937875752,7.177178134e-05,0,-0,7.177178134e-05
0.03947895792,7.177178134e-05,0,-0,7.177178134e-05
0.03957915832,7.177178134e-05,0,-0,7.177178134e-05
0.03967935872,7.177178134e-05,0,-0,7.177178134e-05
0.03977955912,7.177178134e-05,0,-0,7.177178134e-05
0.03987975952,7.177178134e-05,0,-0,7.177178134e-05
0.03997995992,7.177178134e-05,0,-0,7.177178134e-05
0.04008016032,7.177178134e-05,0,-0,7.177178134e-05
0.04018036072,7.177178134e-05,0,-0,7.177178134e-05
0.04028056112,7.177178134e-05,0,-0,7.177178134e-05
0.04038076152,7.177178134e-05,0,-0,7.177178134e-05
0.04048096192,7.177178134e-05,0,-0,7.177178134e-05
0.04058116232,7.177178134e-05,0,-0,7.177178134e-05
0.04068136273,7.177178134e-05,0,-0,7.177178134e-05
0.04078156313,7.177178134e-05,0,-0,7.177178134e-05
0.04088176353,7.177178134e-05,0,-0,7.177178134e-05
0.04098196393,7.177178134e-05,0,-0,7.177178134e-05
0.04108216433,7.177178134e-05,0,-0,7.177178134e-05
0.04118236473,7.177178134e-05,0,-0,7.177178134e-05
0.04128256513,7.177178134e-05,0,-0,7.177178134e-05
0.04138276553,7.177178134e-05,0,-0,7.177178134e-05
0.04148296593,7.177178134e-05,0,-0,7.177178134e-05
0.04158316633,7.177178134e-05,0,-0,7.177178134e-05
0.04168336673,7.177178134e-05,0,-0,7.177178134e-05
0.04178356713,7.177178134e-05,0,-0,7.177178134e-05
0.04188376754,7.177178134e-05,0,-0,7.177178134e-05
0.04198396794,7.177178134e-05,0,-0,7.177178134e-05
0.04208416834,7.177178134e-05,0,-0,7.177178134e-05
0.04218436874,7.177178134e-05,0,-0,7.177178134e-05
0.04228456914,7.177178134e-05,0,-0,7.177178134e-05
0.04238476954,7.177178134e-05,0,-0,7.177178134e-05
0.04248496994,7.177178134e-05,0,-0,7.177178134e-05
0.04258517034,7.177178134e-05,0,-0,7.177178134e-05
0.04268537074,7.177178134e-05,0,-0,7.177178134e-05
0.04278557114,7.177178134e-05,0,-0,7.177178134e-05
0.04288577154,7.177178134e-05,0,-0,7.177178134e-05
0.04298597194,7.177178134e-05,0,-0,7.177178134e-05
0.04308617234,7.177178134e-05,0,-0,7.177178134e-05
0.04318637275,7.177178134e-05,0,-0,7.177178134e-05
0.04328657315,7.177178134e-05,0,-0,7.177178134e-05
0.04338677355,7.177178134e-05,0,-0,7.177178134e-05
0.04348697395,7.177178134e-05,0,-0,7.177178134e-05
0.04358717435,7.177178134e-05,0,-0,7.177178134e-05
0.04368737475,7.177178134e-05,0,-0,7.177178134e-05
0.04378757515,7.177178134e-05,0,-0,7.177178134e-05
0.04388777555,7.177178134e-05,0,-0,7.177178134e-05
0.04398797595,7.177178134e-05,0,-0,7.177178134e-05
0.04408817635,7.177178134e-05,0,-0,7.177178134e-05
0.04418837675,7.177178134e-05,0,-0,7.177178134e-05
0.04428857715,7.177178134e-05,0,-0,7.177178134e-05
0.04438877756,7.177178134e-05,0,-0,7.177178134e-05
0.04448897796,7.177178134e-05,0,-0,7.177178134e-05
0.04458917836,7.177178134e-05,0,-0,7.177178134e-05
0.04468937876,7.177178134e-05,0,-0,7.177178134e-05
0.04478957916,7.177178134e-05,0,-0,7.177178134e-05
0.04488977956,7.177178134e-05,0,-0,7.177178134e-05
0.04498997996,7.177178134e-05,0,-0,7.177178134e-05
0.04509018036,7.177178134e-05,0,-0,7.177178134e-05
0.04519038076,7.177178134e-05,0,-0,7.177178134e-05
0.04529058116,7.177178134e-05,0,-0,7.177178134e-05
0.04539078156,7.177178134e-05,0,-0,7.177178134e-05
0.04549098196,7.177178134e-05,0,-0,7.177178134e-05
0.04559118236,7.177178134e-05,0,-0,7.177178134e-05
0.04569138277,7.177178134e-05,0,-0,7.177178134e-05
0.04579158317,7.177178134e-05,0,-0,7.177178134e-05
0.04589178357,7.177178134e-05,0,-0,7.177178134e-05
0.04599198397,7.177178134e-05,0,-0,7.177178134e-05
0.04609218437,7.177178134e-05,0,-0,7.177178134e-05
0.04619238477,7.177178134e-05,0,-0,7.177178134e-05
0.04629258517,7.177178134e-05,0,-0,7.177178134e-05
0.04639278557,7.177178134e-05,0,-0,7.177178134e-05
0.04649298597,7.177178134e-05,0,-0,7.177178134e-05
0.04659318637,7.177178134e-05,0,-0,7.177178134e-05
0.04669338677,7.177178134e-05,0,-0,7.177178134e-05
0.04679358717,7.177178134e-05,0,-0,7.177178134e-05
0.04689378758,7.177178134e-05,0,-0,7.177178134e-05
0.04699398798,7.177178134e-05,0,-0,7.177178134e-05
0.04709418838,7.177178134e-05,0,-0,7.177178134e-05
0.04719438878,7.177178134e-05,0,-0,7.177178134e-05
0.04729458918,7.177178134e-05,0,-0,7.177178134e-05
0.04739478958,7.177178134e-05,0,-0,7.177178134e-05
0.04749498998,7.177178134e-05,0,-0,7.177178134e-05
0.04759519038,7.177178134e-05,0,-0,7.177178134e-05
0.04769539078,7.177178134e-05,0,-0,7.177178134e-05
0.04779559118,7.177178134e-05,0,-0,7.177178134e-05
0.04789579158,7.177178134e-05,0,-0,7.177178134e-05
0.04799599198,7.177178134e-05,0,-0,7.177178134e-05
0.04809619238,7.177178134e-05,0,-0,7.177178134e-05
0.04819639279,7.177178134e-05,0,-0,7.177178134e-05
0.04829659319,7.177178134e-05,0,-0,7.177178134e-05
0.04839679359,7.177178134e-05,0,-0,7.177178134e-05
0.04849699399,7.177178134e-05,0,-0,7.177178134e-05
0.04859719439,7.177178134e-05,0,-0,7.177178134e-05
0.04869739479,7.177178134e-05,0,-0,7.177178134e-05
0.04879759519,7.177178134e-05,0,-0,7.177178134e-05
0.04889779559,7.177178134e-05,0,-0,7.177178134e-05
0.04899799599,7.177178134e-05,0,-0,7.177178134e-05
0.04909819639,7.177178134e-05,0,-0,7.177178134e-05
0.04919839679,7.177178134e-05,0,-0,7.177178134e-05
0.04929859719,7.177178134e-05,0,-0,7.177178134e-05
0.0493987976,7.177178134e-05,0,-0,7.177178134e-05
0.049498998,7.177178134e-05,0,-0,7.177178134e-05
0.0495991984,7.177178134e-05,0,-0,7.177178134e-05
0.0496993988,7.177178134e-05,0,-0,7.177178134e-05
0.0497995992,7.177178134e-05,0,-0,7.177178134e-05
0.0498997996,7.177178134e-05,0,-0,7.177178134e-05
0.05,7.177178134e-05,0,-0,7.177178134e-05
